A kenó nyerőszámai (7125 sorsolás adatai alapján):
1;5;7;17;19;21;33;39;42;48;51;56;60;61;63;68;69;70;71;72;
1;4;8;15;16;17;19;22;30;31;34;35;37;46;47;54;59;61;74;77;
4;8;14;19;21;23;28;31;37;41;42;46;48;52;59;63;64;70;73;79;
5;6;9;13;17;19;22;23;26;43;50;52;55;56;61;63;74;76;79;80;
7;8;12;18;20;22;31;32;40;42;45;51;52;57;60;61;64;66;76;78;
3;4;5;7;8;10;14;20;22;23;27;32;33;39;47;65;66;67;69;71;
2;3;7;17;21;22;23;30;33;36;43;48;53;64;67;69;70;73;77;79;
8;9;13;18;20;30;41;42;47;53;54;56;57;58;63;64;71;74;77;80;
1;6;7;13;14;16;17;18;21;23;27;30;36;37;43;48;51;63;67;80;
2;8;9;18;20;21;25;30;35;39;40;41;45;46;47;48;62;67;70;80;
5;6;8;11;25;31;35;37;38;39;45;48;50;62;69;71;73;75;76;77;
2;3;4;12;26;27;29;35;39;41;45;50;51;57;59;65;72;74;76;80;
10;11;12;18;19;22;32;35;36;42;44;48;50;56;57;67;71;72;75;80;
5;14;19;20;23;24;27;37;38;39;41;42;45;46;48;53;65;73;76;78;
2;4;14;16;27;34;37;38;44;45;46;48;49;53;55;63;66;69;73;76;
2;8;12;17;23;25;27;34;36;41;44;46;47;58;59;60;61;64;67;70;
10;13;17;19;20;21;22;28;30;39;41;43;52;54;58;70;71;73;76;78;
5;8;20;21;22;30;33;38;42;48;54;55;60;61;63;65;69;70;73;80;
6;8;9;22;28;31;38;41;43;45;47;51;53;55;57;60;68;71;78;80;
2;11;15;17;25;26;28;32;35;38;40;43;47;53;56;60;67;71;72;74;
2;5;7;9;14;16;24;26;27;29;30;34;41;46;52;58;65;67;73;79;
7;11;12;25;30;34;35;39;42;50;51;52;55;56;57;64;70;72;76;78;
3;8;13;17;19;21;23;29;46;49;55;56;59;60;66;70;71;74;77;80;
4;9;13;22;25;28;34;36;37;43;45;47;52;57;64;65;70;73;76;80;
3;8;9;12;15;17;23;26;35;36;40;41;44;47;48;51;58;75;79;80;
2;4;9;10;12;14;25;26;28;31;33;47;48;50;61;64;68;71;72;80;
2;3;10;14;16;18;35;36;37;39;42;43;48;53;57;62;67;69;74;79;
5;17;21;30;31;33;34;38;41;43;47;51;53;54;56;57;66;67;68;72;
1;2;3;4;6;9;17;18;28;29;30;33;40;41;43;53;60;70;76;77;
7;8;11;18;26;32;36;42;43;48;50;51;53;57;64;65;66;71;77;79;
2;10;15;16;20;22;27;29;37;39;41;46;47;55;59;62;68;70;72;80;
5;8;15;18;23;29;33;36;38;45;46;56;57;68;70;73;74;75;77;79;
10;14;16;25;31;32;34;35;41;42;45;52;57;58;62;71;73;75;78;79;
3;4;7;10;11;12;17;22;25;28;32;36;39;40;49;50;56;59;66;78;
7;15;20;23;33;35;36;37;39;42;51;53;58;61;62;65;71;73;75;78;
1;2;3;4;10;19;23;35;37;38;46;48;53;64;66;71;72;77;78;80;
1;7;8;9;13;29;30;31;33;34;37;39;43;48;50;51;60;61;63;64;
4;9;10;14;18;21;35;40;42;44;47;50;51;62;66;70;71;74;78;80;
4;6;11;23;24;28;33;35;47;49;52;53;55;60;67;73;74;75;79;80;
9;10;13;14;18;23;24;27;37;41;43;49;63;70;71;74;75;77;79;80;
2;6;12;13;18;19;20;21;24;25;36;39;40;45;53;54;60;70;74;78;
3;5;7;8;13;16;19;26;32;38;39;43;52;54;62;68;70;73;74;79;
2;3;11;17;18;19;21;24;29;35;36;38;46;47;52;54;57;68;73;76;
10;17;19;24;27;28;30;31;34;37;43;45;46;48;58;62;68;72;75;77;
3;5;10;11;13;21;29;30;33;41;46;51;59;62;64;66;67;71;75;77;
4;7;8;9;10;12;13;21;25;28;33;35;36;38;61;64;68;71;73;80;
3;5;7;9;13;15;21;31;41;42;46;48;54;59;60;61;62;63;69;73;
10;12;13;17;19;37;38;40;45;47;48;52;58;62;63;66;68;69;78;80;
6;9;11;20;24;26;29;33;34;35;38;39;40;43;44;56;61;70;74;80;
2;11;13;18;22;23;27;33;43;46;47;51;53;56;58;63;66;68;74;75;
1;4;10;18;26;27;28;29;30;33;36;42;43;44;54;59;65;75;79;80;
2;3;13;16;18;19;27;29;30;43;44;45;51;53;54;63;66;70;74;76;
1;3;7;25;32;35;37;40;43;45;46;49;54;56;61;64;66;67;75;76;
2;14;22;24;26;29;33;36;41;43;47;48;52;58;61;63;66;71;73;79;
5;8;12;18;20;26;27;29;31;33;34;37;44;46;52;56;64;68;71;77;
1;2;8;9;13;14;18;20;30;32;33;39;44;54;59;61;66;70;73;75;
4;6;9;12;16;17;22;27;28;29;32;33;37;47;50;53;58;59;69;70;
2;6;13;15;18;21;23;25;32;46;47;62;63;64;66;69;72;77;78;79;
4;5;9;10;12;13;14;21;22;32;34;36;42;47;60;62;64;72;73;80;
2;3;4;10;14;15;24;28;29;33;36;39;43;49;50;59;61;72;73;78;
12;13;14;15;16;25;31;34;38;41;45;47;49;50;55;60;63;73;75;80;
3;8;11;19;21;24;28;32;37;45;46;47;52;56;58;59;62;63;66;68;
7;13;14;15;17;18;22;28;29;31;32;41;42;43;48;53;71;72;77;79;
4;7;8;9;11;12;13;15;23;25;26;27;32;33;40;53;56;62;69;79;
2;3;10;11;13;18;26;28;29;35;37;40;43;52;53;58;64;66;78;79;
1;12;15;27;28;30;33;38;40;41;44;45;52;56;70;71;75;76;77;78;
1;3;5;13;17;34;37;40;41;44;50;51;53;58;62;63;66;71;72;73;
1;3;13;23;25;32;35;40;41;47;51;52;56;58;60;63;69;72;73;75;
3;7;12;13;14;18;20;23;25;34;37;38;44;46;56;63;75;76;79;80;
2;9;10;13;14;18;21;23;26;28;29;30;33;35;38;46;48;61;65;80;
8;11;14;24;28;29;30;35;36;41;44;50;56;57;60;67;68;77;79;80;
2;3;6;7;10;18;21;22;23;33;34;35;48;54;59;65;70;71;79;80;
8;11;15;16;20;25;28;35;37;50;54;58;59;61;64;70;71;72;73;75;
12;14;16;28;36;39;41;43;46;49;55;57;60;62;67;68;69;74;76;80;
8;14;16;18;19;20;23;26;27;28;30;31;37;40;41;50;64;68;69;75;
3;4;8;11;16;17;25;27;33;36;37;46;53;55;60;64;68;71;78;79;
5;13;14;15;20;22;26;31;32;40;44;45;55;56;63;67;69;74;79;80;
2;4;5;8;12;13;15;18;20;23;25;32;35;36;38;45;51;61;74;80;
1;11;17;18;19;21;27;31;33;36;45;55;59;60;62;63;70;71;74;77;
8;10;11;17;21;22;27;31;33;34;36;38;48;51;59;66;71;72;75;78;
4;5;9;10;13;15;20;41;44;45;47;55;57;60;61;65;73;77;78;80;
3;7;10;17;18;24;33;44;45;47;54;56;62;63;66;67;70;71;72;77;
1;5;10;13;32;34;37;38;41;43;45;50;57;59;60;62;64;69;73;79;
10;15;21;25;31;32;39;41;46;50;52;54;58;63;67;68;71;73;79;80;
1;11;22;25;27;28;29;32;35;36;39;45;49;53;57;60;65;68;69;80;
4;5;6;21;24;25;32;36;38;46;48;51;52;56;57;59;60;66;72;79;
2;6;9;12;15;19;27;28;31;34;35;41;52;56;59;61;69;70;76;79;
2;6;11;12;15;18;20;21;35;41;47;48;56;58;59;60;62;69;73;80;
1;17;18;27;32;33;35;37;38;42;45;47;48;52;53;66;68;73;76;79;
2;3;5;10;16;22;24;28;30;36;39;41;44;51;52;63;69;75;76;77;
6;8;9;10;15;17;21;31;35;41;43;45;48;55;66;68;70;71;72;79;
3;10;15;18;21;22;25;27;31;33;34;48;50;54;55;60;63;64;65;68;
1;12;15;16;17;26;27;28;29;31;34;36;40;51;55;60;61;69;74;80;
9;11;16;20;26;27;29;36;39;40;43;44;45;47;48;55;57;60;63;78;
4;6;14;18;19;22;32;33;35;40;47;49;50;58;61;62;63;64;73;75;
8;9;21;23;27;40;45;50;52;54;56;57;65;67;71;73;75;76;78;80;
2;6;11;22;25;29;32;33;40;42;44;51;52;58;60;61;63;65;72;77;
12;13;14;19;21;23;30;35;37;46;47;52;60;65;68;69;74;76;79;80;
3;15;16;21;32;34;40;41;46;47;49;54;56;57;68;69;71;77;78;80;
3;11;13;15;18;23;26;28;30;37;40;45;49;50;51;61;64;70;73;75;
2;3;4;8;10;24;30;31;38;44;49;55;57;60;64;65;68;70;73;74;
19;24;27;28;29;32;34;42;43;48;49;52;53;56;57;59;60;64;65;67;
8;10;11;17;20;21;25;29;32;37;42;43;55;57;61;64;67;68;75;79;
4;5;6;7;13;14;20;24;30;31;33;35;39;45;55;59;60;62;68;70;
1;6;11;13;17;19;24;29;31;42;43;44;47;48;63;65;73;74;76;78;
3;4;7;16;19;30;32;34;37;38;40;47;51;53;62;63;74;77;79;80;
1;2;3;5;15;16;24;28;31;32;34;37;50;51;59;60;62;69;70;74;
2;10;11;16;19;24;25;26;28;36;43;46;49;52;54;62;64;66;68;74;
4;6;7;10;12;20;22;23;28;29;31;42;46;48;50;57;64;72;74;75;
1;3;5;7;14;15;22;26;28;29;44;45;46;52;55;57;70;75;77;79;
2;6;11;12;13;14;15;23;24;28;32;37;44;50;53;60;72;74;77;79;
1;2;10;20;22;28;30;32;33;42;54;56;57;58;60;62;64;74;76;79;
1;5;6;7;8;18;23;24;25;31;34;38;45;47;48;57;66;74;76;77;
5;7;19;23;25;26;27;31;38;44;47;53;61;62;63;70;76;77;78;80;
1;2;5;6;11;15;18;19;23;24;25;31;34;52;57;63;64;67;72;77;
1;3;6;10;13;19;21;23;30;41;42;45;48;53;70;71;72;73;78;79;
1;2;4;9;13;17;18;22;26;27;28;48;59;66;67;71;74;75;77;80;
2;3;5;9;12;16;20;21;22;26;31;45;50;51;53;55;58;61;66;79;
1;4;8;18;19;26;29;31;38;40;41;42;45;51;55;61;67;74;77;78;
1;2;4;6;13;24;25;30;31;37;38;41;51;54;55;57;59;69;72;73;
10;14;16;19;29;30;33;39;43;52;54;56;57;58;59;60;69;70;73;78;
2;3;8;10;12;17;19;20;25;29;35;36;42;50;53;61;62;64;72;76;
2;9;10;11;12;18;21;25;34;36;37;46;49;64;66;68;71;72;73;74;
5;12;17;19;20;22;26;29;32;34;41;44;47;48;51;64;71;73;74;78;
8;15;19;22;25;30;31;48;49;50;51;54;55;57;63;64;69;70;75;77;
4;7;11;14;18;31;39;42;44;48;49;50;58;59;63;64;67;71;74;75;
1;3;8;9;10;12;17;19;24;31;43;44;50;63;67;68;72;75;77;78;
6;11;12;22;25;29;32;39;42;43;46;50;56;57;59;65;70;76;79;80;
7;8;10;17;18;20;23;47;48;50;51;54;58;61;63;64;66;67;72;78;
1;9;13;14;24;28;30;32;40;45;51;52;54;55;61;62;66;68;70;74;
3;5;6;9;16;20;37;40;48;49;53;57;59;60;61;62;69;70;73;75;
18;21;26;28;34;36;37;41;43;45;47;48;49;51;60;61;64;65;71;74;
12;13;14;16;26;40;44;45;46;50;51;59;60;65;67;73;74;77;79;80;
1;5;9;12;13;14;16;19;23;24;27;29;30;33;40;41;51;52;72;77;
1;2;4;8;20;24;38;43;44;45;47;48;50;52;53;59;60;64;65;78;
15;16;19;23;26;27;28;30;32;36;45;46;54;60;63;64;66;68;77;80;
5;6;12;18;19;25;29;30;33;44;48;49;51;52;58;61;64;65;76;79;
9;10;12;14;16;18;22;31;32;33;35;51;55;57;59;65;69;70;72;73;
3;12;17;20;34;37;38;39;41;45;46;47;49;53;62;68;69;76;78;80;
3;7;11;13;17;21;22;23;38;42;47;50;53;56;60;62;66;77;79;80;
4;7;17;23;39;41;46;47;49;51;60;64;65;67;68;70;75;77;78;80;
4;13;15;19;20;21;27;29;30;33;40;43;47;48;52;56;58;60;74;79;
1;5;6;7;10;11;18;22;27;36;38;41;57;62;68;69;70;71;74;79;
1;6;7;13;19;21;27;28;31;34;39;43;48;54;56;59;65;68;73;74;
7;13;14;15;16;17;19;20;31;38;39;51;56;63;65;67;68;69;72;80;
8;9;16;17;19;25;30;37;38;43;47;49;53;54;58;69;70;75;76;77;
11;13;19;23;28;33;43;45;46;47;54;55;59;62;63;70;71;72;75;77;
10;11;31;34;42;43;47;51;56;60;63;64;65;69;70;73;75;76;77;80;
2;8;12;14;20;22;28;33;34;36;38;39;44;47;51;62;64;70;71;72;
2;5;10;13;15;16;25;30;31;35;36;37;42;45;58;59;64;68;74;80;
14;17;18;20;22;23;31;37;39;44;45;53;56;59;64;66;69;71;72;78;
1;2;3;10;11;12;23;25;29;31;36;46;50;56;60;61;63;73;76;78;
2;8;9;10;14;20;23;27;40;44;46;48;52;54;57;61;63;67;73;77;
2;12;17;20;23;34;36;39;48;50;53;54;55;57;61;62;67;68;70;75;
3;9;17;24;30;31;33;39;46;47;50;51;54;57;58;64;65;67;69;70;
4;7;16;17;18;27;31;33;37;44;51;55;56;61;62;64;69;73;77;79;
8;19;20;27;29;36;38;39;41;44;47;50;59;60;61;63;65;66;70;73;
5;6;15;16;20;22;24;33;35;37;40;42;43;46;50;57;65;68;69;73;
4;6;7;13;16;18;25;26;37;44;48;51;52;53;55;63;66;74;77;80;
4;7;8;11;13;14;23;24;25;30;41;42;45;46;50;52;62;72;73;74;
2;24;26;39;41;44;46;50;56;59;60;62;63;64;69;70;76;77;79;80;
1;5;7;13;21;24;26;27;36;38;46;48;51;56;58;64;66;68;69;72;
5;6;13;14;16;19;27;34;35;36;38;43;47;51;53;55;73;76;78;79;
4;10;14;17;18;22;23;28;33;36;37;39;46;47;63;66;67;68;70;80;
4;10;11;12;14;15;16;22;23;25;27;34;36;42;43;58;62;66;78;79;
15;22;24;27;29;39;40;41;45;49;50;56;58;60;61;64;67;68;77;78;
2;7;8;9;10;11;13;15;19;29;37;39;41;42;43;46;59;70;72;80;
5;6;15;18;23;26;30;32;37;41;43;44;46;47;48;61;67;75;76;78;
2;5;10;18;19;20;24;25;29;32;33;35;38;45;47;51;53;57;67;76;
2;5;18;21;23;28;29;31;32;34;39;41;44;55;57;60;64;73;76;77;
11;15;21;24;25;26;30;36;39;44;45;47;59;60;65;66;71;73;75;78;
3;4;8;9;15;16;20;26;27;32;37;40;47;50;65;67;71;73;76;80;
3;5;11;19;20;22;25;35;38;39;43;47;50;56;67;68;73;74;75;77;
5;11;13;16;20;21;23;25;35;38;40;45;54;58;61;62;63;70;74;79;
3;7;14;26;28;29;34;41;44;46;49;51;52;53;56;57;61;63;65;68;
7;11;13;19;22;26;34;35;38;41;46;47;51;53;57;61;64;68;77;78;
6;9;10;21;22;23;24;27;31;34;38;39;51;56;60;63;67;68;70;76;
2;7;17;18;22;23;24;25;35;36;38;39;53;58;61;62;71;73;75;80;
8;12;24;28;29;38;42;43;45;50;52;55;59;62;63;66;72;74;76;77;
1;2;8;12;14;22;23;31;36;40;41;43;48;49;50;51;57;60;71;80;
2;3;10;14;15;18;23;24;37;40;43;44;52;54;55;56;60;63;67;73;
3;4;5;6;20;25;30;35;43;44;46;47;48;61;63;67;68;71;72;78;
1;2;3;9;13;20;22;28;29;38;41;46;50;55;60;61;64;73;75;77;
2;3;13;18;23;27;38;41;43;47;49;50;58;60;64;65;66;70;71;77;
7;8;15;16;18;28;30;41;44;45;47;49;50;52;55;61;63;64;67;71;
2;5;12;13;14;22;23;25;26;32;38;49;50;53;55;68;69;72;74;80;
3;4;15;19;23;26;34;35;43;44;45;46;49;59;64;68;75;78;79;80;
4;8;18;19;21;22;27;30;33;35;38;42;51;56;57;60;61;65;67;73;
1;2;5;10;12;14;15;16;21;31;41;51;57;66;67;71;73;74;75;76;
2;4;7;11;18;23;26;33;36;39;42;46;52;53;56;60;65;66;71;77;
4;6;8;12;14;18;22;26;33;36;40;50;57;62;63;65;66;68;70;77;
4;7;9;10;11;12;18;25;26;27;33;52;54;59;62;67;70;72;73;77;
5;7;15;20;21;22;24;25;30;33;35;45;46;48;52;54;57;59;78;80;
6;14;15;18;23;26;33;36;42;47;57;60;63;68;72;73;75;76;79;80;
2;3;4;8;11;13;21;29;30;31;33;34;35;41;45;53;60;71;78;80;
5;6;9;16;21;24;27;36;38;42;43;47;48;50;52;55;59;62;71;75;
4;9;12;20;24;25;32;36;37;40;41;43;45;50;51;55;60;63;64;67;
6;11;12;13;14;16;21;25;30;34;43;46;47;48;50;55;64;72;74;77;
1;4;7;12;13;22;23;27;30;31;47;51;55;57;58;59;66;72;75;76;
1;3;8;10;14;19;21;24;25;30;37;41;48;52;54;55;59;64;71;76;
4;5;10;11;15;21;25;38;39;40;47;51;54;56;58;60;70;72;73;77;
1;2;5;7;11;13;16;23;36;39;41;46;50;57;64;65;66;74;75;77;
1;3;10;15;18;22;24;32;33;40;41;45;46;51;60;63;69;71;75;79;
1;5;7;8;12;13;25;26;29;32;35;37;41;42;44;51;57;58;62;74;
1;2;4;8;9;12;19;20;22;25;28;33;36;42;49;50;63;67;73;74;
1;17;25;27;29;35;37;38;41;47;51;52;57;58;65;66;68;71;74;75;
1;5;7;17;20;24;26;28;29;41;45;47;49;50;63;66;74;77;78;80;
1;5;6;8;11;17;30;38;41;46;48;50;52;67;68;70;71;72;75;78;
7;11;18;23;26;31;34;40;41;54;58;59;64;66;68;70;71;73;74;80;
1;3;4;5;13;14;16;18;23;27;31;35;39;47;54;56;61;65;66;75;
1;12;13;16;18;21;22;24;30;35;38;58;61;62;68;70;72;73;74;76;
6;29;30;31;33;43;44;46;48;50;52;55;58;62;65;66;72;73;75;80;
4;9;10;11;14;19;20;28;30;32;38;48;49;53;54;55;56;69;76;77;
1;2;7;9;10;21;24;29;30;34;39;42;53;61;63;64;65;67;75;77;
2;3;5;14;25;29;30;32;33;34;41;49;59;60;61;63;65;69;70;75;
4;6;13;14;15;26;27;31;32;33;37;40;42;53;55;62;65;66;69;79;
1;2;9;24;25;27;28;29;31;36;42;50;51;53;56;60;61;64;68;72;
5;7;9;18;19;20;22;23;27;33;43;57;58;61;64;65;71;72;75;78;
2;7;11;13;15;17;19;21;22;24;26;27;29;34;37;43;45;60;64;79;
7;10;13;28;29;33;35;36;43;45;56;58;60;62;65;69;70;71;73;74;
1;3;10;17;19;21;25;35;41;46;47;52;53;55;57;61;62;67;69;80;
1;3;4;5;6;7;10;13;25;28;35;39;40;44;48;59;62;63;64;68;
1;5;15;18;24;25;26;28;33;34;40;44;46;47;51;55;63;66;70;77;
7;11;18;22;26;31;32;34;36;42;45;46;49;53;63;65;68;74;77;79;
2;11;14;23;30;34;35;38;42;46;47;54;57;63;66;72;73;75;79;80;
3;7;8;11;12;16;19;20;25;27;28;29;32;33;36;46;54;66;69;75;
8;11;14;17;19;27;28;30;33;37;42;47;56;57;59;65;66;70;75;76;
3;7;8;11;12;13;18;19;20;25;30;34;39;41;43;49;53;58;60;79;
3;6;13;19;23;32;38;42;43;44;47;52;61;65;67;70;71;72;77;78;
4;7;9;12;22;31;35;39;47;49;50;57;58;59;62;64;68;72;77;80;
1;6;9;30;33;38;44;45;50;54;56;57;58;60;64;65;68;69;76;79;
1;5;7;8;17;21;28;31;34;35;38;47;48;54;57;59;64;65;73;75;
1;10;15;17;23;24;25;27;31;32;35;37;44;45;51;52;60;70;72;74;
5;10;13;17;27;32;37;41;42;48;52;53;57;63;67;68;72;73;75;76;
5;12;14;21;25;26;30;36;38;43;44;47;55;60;62;66;67;75;76;79;
1;2;4;5;21;23;25;33;34;39;42;44;45;48;69;72;73;74;75;76;
1;2;3;5;10;14;18;24;25;34;36;38;40;45;47;51;55;61;63;66;
1;6;12;14;18;23;29;31;38;39;44;46;50;53;56;57;67;69;73;76;
10;14;20;21;26;28;30;31;34;38;39;41;49;56;58;65;67;70;73;74;
6;7;9;10;19;20;29;34;36;37;39;43;46;48;53;62;63;67;68;80;
1;9;11;13;19;29;32;38;43;47;48;57;59;61;64;65;68;71;74;80;
1;7;8;9;19;21;26;32;35;38;42;43;53;54;60;62;66;73;74;79;
7;9;13;14;16;18;20;22;28;31;33;38;43;45;51;54;55;56;59;66;
1;16;22;27;28;31;32;33;35;38;39;42;48;50;51;58;62;63;71;79;
2;4;11;12;13;18;23;24;25;35;36;46;47;52;56;65;69;71;73;77;
3;7;9;11;12;14;20;21;23;26;32;40;47;51;57;62;63;71;78;79;
5;7;8;11;12;15;16;18;21;23;24;33;35;41;47;49;56;58;78;80;
3;4;5;7;14;15;17;21;27;28;30;35;47;48;54;60;66;68;77;80;
5;6;11;14;17;18;25;31;37;39;40;44;45;46;47;55;57;64;70;77;
1;2;8;10;12;14;16;23;30;32;34;35;40;64;65;66;69;70;77;78;
2;16;20;27;29;30;38;41;48;49;50;54;59;62;69;72;73;77;78;80;
2;4;6;11;13;18;19;21;25;26;31;51;52;55;56;57;59;67;72;75;
6;10;14;15;16;17;36;37;40;43;45;46;49;53;54;57;61;63;64;79;
10;13;19;34;39;40;41;45;49;51;52;53;60;61;65;68;72;74;75;80;
3;6;11;12;18;28;35;38;39;40;45;52;54;59;60;63;67;68;79;80;
5;7;13;14;15;23;24;26;27;30;37;40;43;55;60;68;69;76;77;79;
1;9;13;14;15;16;19;20;27;36;40;43;45;52;54;62;64;65;74;77;
1;11;14;17;18;21;33;35;38;41;42;45;50;56;63;66;67;68;71;80;
6;12;23;29;30;31;32;41;43;44;46;48;51;55;62;63;71;73;76;78;
4;12;19;20;21;23;28;31;33;38;39;43;46;47;48;52;56;59;66;70;
5;6;7;18;22;30;35;36;38;39;43;45;48;49;50;51;60;66;67;77;
1;2;3;9;15;23;24;26;29;34;36;44;45;48;51;53;63;70;75;78;
5;7;8;9;26;31;34;37;44;49;50;52;55;61;64;67;72;75;77;79;
3;4;7;11;16;23;24;25;27;35;40;42;52;55;57;61;62;65;67;68;
5;7;9;14;19;20;21;23;28;29;30;31;34;39;40;52;56;66;67;74;
2;4;6;9;11;14;17;19;25;26;29;46;49;57;59;70;74;75;76;78;
3;7;8;10;17;24;25;37;42;51;52;57;58;59;60;61;62;67;70;72;
1;2;5;7;12;13;17;21;22;26;33;38;39;42;44;57;58;71;79;80;
4;8;12;20;21;22;24;25;26;27;28;30;36;37;40;45;62;65;69;76;
6;9;11;17;23;27;30;35;36;37;39;40;43;46;49;61;67;73;75;76;
2;5;10;11;15;16;17;22;27;31;33;45;47;49;53;64;66;68;77;78;
2;7;18;19;32;36;37;40;43;45;47;52;56;62;65;69;71;76;77;78;
2;5;6;11;22;30;33;34;42;43;45;46;51;52;59;63;67;68;71;72;
1;6;7;11;19;26;30;31;35;41;45;50;54;56;57;72;73;75;77;80;
5;7;10;11;17;18;19;31;33;36;38;39;44;50;53;54;60;65;69;70;
13;16;18;21;39;40;42;43;46;48;49;53;56;57;64;67;74;75;77;79;
8;12;18;20;23;24;27;38;40;46;53;55;57;60;61;64;65;67;78;79;
3;4;11;12;13;16;20;30;32;42;45;53;63;66;67;69;71;74;76;79;
1;3;8;9;10;20;26;28;30;31;32;37;40;44;48;53;59;61;62;63;
1;2;3;34;39;40;41;42;47;49;52;53;56;61;62;64;71;72;73;79;
2;4;11;13;14;18;29;36;40;41;44;51;54;55;61;64;67;70;79;80;
3;5;6;8;9;11;17;21;24;37;38;49;51;55;60;61;62;74;77;79;
1;3;4;12;16;21;26;31;38;41;56;58;59;66;68;69;71;72;73;75;
1;4;8;14;20;25;27;28;29;34;37;52;55;56;58;64;67;69;73;77;
11;18;22;27;28;30;33;34;39;42;51;53;61;63;64;65;70;74;76;79;
7;11;19;23;28;30;33;38;42;44;45;48;49;52;62;65;66;72;75;78;
4;9;10;12;13;14;16;18;20;21;31;40;46;47;48;52;60;64;69;80;
3;10;12;23;29;32;37;42;43;44;45;47;50;55;57;60;63;69;71;80;
1;4;10;14;15;18;36;41;45;47;50;51;53;57;58;60;62;68;74;80;
2;4;14;17;18;28;29;37;41;46;47;48;59;63;65;66;67;70;77;80;
1;16;17;26;29;32;34;37;38;41;42;44;45;47;60;62;67;70;76;78;
9;11;17;18;19;23;27;28;30;40;43;49;59;61;63;64;66;67;68;71;
1;6;7;12;14;18;20;23;26;31;32;36;42;47;65;66;67;69;71;79;
8;10;12;18;19;20;28;32;36;40;42;43;47;61;62;64;66;67;70;78;
2;3;6;10;23;25;27;28;29;33;39;42;50;52;55;56;57;67;74;80;
6;7;13;22;27;29;33;38;39;40;43;46;47;54;57;65;66;73;74;77;
2;6;9;18;20;22;23;25;33;39;41;46;49;51;55;59;61;63;76;79;
4;11;13;16;18;20;22;29;30;31;32;41;44;45;47;49;50;51;67;68;
1;5;6;8;10;11;12;23;28;29;30;39;43;49;50;57;65;72;73;76;
2;5;7;13;18;21;22;27;29;36;38;44;45;51;56;58;67;69;77;79;
4;5;9;14;15;24;26;27;28;29;38;45;50;57;61;63;69;73;75;76;
1;4;8;10;15;18;22;29;31;33;49;51;53;57;59;61;63;69;73;74;
1;5;7;10;11;18;24;25;26;39;43;46;49;50;51;54;63;72;78;79;
1;10;15;16;18;25;27;33;36;40;45;47;48;49;59;60;62;64;66;76;
3;8;11;16;17;21;30;34;39;41;43;46;52;53;58;62;65;70;71;76;
5;6;9;10;18;24;25;31;34;35;39;51;53;58;59;63;70;76;77;78;
2;5;6;8;13;15;18;22;27;30;33;35;43;49;56;62;65;67;70;75;
2;3;5;8;10;16;23;25;28;29;31;36;43;45;47;48;55;61;70;73;
1;2;3;4;5;7;11;14;29;33;37;39;40;45;46;54;60;64;66;78;
2;5;10;13;14;17;20;21;22;28;38;44;49;57;60;61;63;71;74;76;
14;16;18;19;23;30;34;36;39;40;41;46;50;56;58;60;63;68;75;76;
10;17;18;19;20;31;32;37;40;46;48;50;51;67;69;72;73;76;79;80;
11;15;16;18;23;24;27;31;43;46;54;55;56;60;65;67;74;76;77;79;
1;3;7;15;19;25;28;29;31;33;36;42;43;45;46;50;59;64;67;78;
9;10;11;14;15;17;23;24;26;28;37;41;45;46;48;55;57;59;70;79;
2;4;7;11;13;17;24;27;33;38;42;46;49;54;55;59;63;64;74;77;
2;6;15;16;23;24;25;26;28;34;37;39;46;60;65;69;72;73;77;79;
2;4;8;9;11;14;19;25;26;28;42;43;44;46;47;53;63;68;71;72;
1;6;7;13;14;18;21;26;28;32;34;43;49;50;55;56;61;72;74;77;
10;17;36;37;40;41;46;47;48;52;58;59;62;66;67;72;75;76;77;80;
6;19;21;23;25;26;30;36;37;38;40;48;51;52;53;67;70;75;78;80;
7;9;12;17;24;32;33;36;38;43;54;57;62;64;65;67;71;72;74;77;
1;2;3;8;10;11;12;20;21;22;29;35;38;40;46;48;57;68;74;79;
8;9;11;12;14;16;17;18;19;28;34;36;51;53;54;56;62;67;73;76;
1;7;11;13;19;20;21;26;29;30;33;34;40;43;55;60;62;67;68;79;
1;4;7;8;18;22;25;31;33;37;40;44;45;47;49;53;57;64;72;77;
6;8;16;20;22;29;30;31;38;39;48;51;63;64;68;70;71;77;78;80;
3;14;15;17;19;23;25;30;31;37;38;46;53;55;62;63;66;72;76;78;
1;4;12;14;18;20;22;24;30;45;49;52;56;57;58;63;64;68;71;73;
7;9;16;23;29;34;36;37;45;50;53;55;56;57;61;64;67;70;72;75;
1;4;19;23;25;32;34;36;44;49;51;57;59;62;64;65;71;73;75;76;
1;3;6;10;11;14;18;25;27;30;31;34;41;54;59;60;65;70;76;77;
4;12;14;19;20;21;27;29;35;41;43;47;51;52;56;57;58;63;71;75;
3;4;7;13;21;24;25;26;30;33;38;40;44;48;57;70;71;73;75;77;
8;11;14;26;29;36;40;41;43;46;52;55;56;62;66;67;69;75;76;77;
1;3;13;15;17;18;21;22;27;28;40;50;52;63;64;66;71;72;75;79;
3;10;15;18;22;37;38;40;42;46;47;50;56;58;59;66;68;70;73;75;
3;8;10;14;16;21;24;28;30;42;47;50;55;60;65;69;71;74;76;79;
1;2;14;15;17;20;21;24;25;39;45;49;52;54;58;59;65;69;70;80;
5;9;12;14;18;23;32;38;39;43;51;53;54;55;57;58;65;66;72;78;
